transition_rate,ir_ratio,variance,asymmetry,label_camouf
0.43889517350680196,0.5165602434798386,0.2464808487575995,0.012442909137928544,1
0.5573188586129592,0.4392047022117652,0.25759462614219125,0.05918698231405493,1
0.0019134823743973016,0.9752828098215429,0.024805130646833148,0.4987787636891755,0
0.07796794185088687,0.16688220455604239,0.14240064708243227,0.3548010157830549,0
0.11605968661632626,0.8723978392639,0.11698042389989916,0.3627281610958237,0
0.4221425304880416,0.4735346082457324,0.26076324379226146,0.020737738350799853,1
0.0805998659764434,0.2081892639677594,0.15674888892032268,0.275702702630929,0
0.5659373837523896,0.5213960046299309,0.2629060290204079,0.022797774134102188,1
0.42938457777467914,0.5798912213356701,0.25318973083098184,0.06823348690814936,1
0.002116179486281564,0.818836212534611,0.1697705799212262,0.34762817108321376,0
0.3668318564858464,0.6098304636133505,0.26075378762786494,0.09747763007467654,1
0.4060748805422626,0.4659387692983806,0.2475909637095904,0.034375186620774593,1
0.33718294992233494,0.43148995438231086,0.240016596568822,0.04737889276248408,1
0.08425362602060225,0.7900571940055012,0.16186440137633618,0.32787400240628456,0
0.48590998197360386,0.5313838140515665,0.23770100011422635,0.04913146133438921,1
0.026302121478279802,0.22228624049894635,0.1809823344561811,0.31278185204731307,0
0.4556457814945106,0.4510765739230237,0.2418253637937342,0.043763255353024125,1
0.024946304630325055,0.247480372818735,0.18915356988890278,0.2530562177997613,0
0.0559508089340848,0.03035553058281562,0.03136994229650835,0.44084401826018077,0
0.06531046912210355,0.8741559535157928,0.10897215889805927,0.3486075945531451,0
0.5263095841289293,0.639853407450361,0.22483307973212355,0.12929218518984625,1
0.09809394173715608,0.11611903642933458,0.10175385711935354,0.419433859947054,0
0.4817151529875111,0.4221594755540446,0.24910602559795775,0.09730045535261542,1
0.3758768278779995,0.41004626337481004,0.23476336435413495,0.09302063197723226,1
0.03259187082964773,0.8916640194005157,0.09974692152158414,0.37063758311573103,0
0.11418505761065981,0.7951267799610993,0.16693317118031076,0.31313196042551056,0
0.05284221286719028,0.8355768212068799,0.14435628698028927,0.36850144024307807,0
0.055504078245396056,0.010617727622102835,0.024642738757174938,0.48117715165947544,0
0.5152561537696239,0.5722339601482017,0.2526549848813199,0.0908562783160204,1
0.012188657237359353,0.9648400561882053,0.039135880074833346,0.42315342376134935,0
0.09992677173565757,0.8708767686444163,0.11307473951315052,0.37766734439250066,0
0.07357291151467077,0.8407050076178328,0.12861920192408377,0.34264296513851916,0
0.4877076767383174,0.4315838118255346,0.24630232711805716,0.06735962808297,1
0.37203828493303037,0.587737000741779,0.2346846149940106,0.08174307960849275,1
0.024722088514965126,0.989700238564712,0.0065813744205204154,0.4921500570722011,0
0.5146005476781824,0.48160150904091464,0.2472471898831785,0.04773414209706488,1
0.33003620055510224,0.5320148605910011,0.2555032874565366,0.04965713603251125,1
0.45126322505184285,0.3923670630119448,0.23252648260793837,0.0908876883670612,1
0.4596935524531631,0.599412054315713,0.24276879872971863,0.112250665014944,1
0.34761438040202974,0.4597042244784114,0.24462428667187439,0.033941473586463905,1
0.10748030551654716,0.9413379984799135,0.04918780260996231,0.452809175217462,0
0.44517119036240926,0.42295399407926776,0.24193889932475088,0.1006249739054656,1
0.04481570601512664,0.09090693719278925,0.08604376007765455,0.3974979116392018,0
0.05320747990001289,0.19370243021056344,0.15655085212661538,0.32672556516707335,0
0.4338647807528721,0.4858994302489892,0.2397603776031466,0.03298827420771861,1
0.02966096935134211,0.04387786311637404,0.041206669474634014,0.4629940875871903,0
0.2854697748029085,0.6366571087864804,0.2389141205159877,0.14228093726586793,1
0.11687226889253129,0.04858158846844357,0.058448535658645676,0.41804413428463383,0
0.10736422332290203,0.16841560497335856,0.15639787746310885,0.3754284438283282,0
0.00643825968116289,0.05846693590934407,0.06907760115433863,0.43464579747711873,0
0.539136886889501,0.6054744200051712,0.25329459678259164,0.09522693519163729,1
0.10672051344257379,0.20107336594427852,0.14367970510095457,0.30610146181788755,0
0.08230469462777282,0.1959792322116371,0.163088175075934,0.3419585427458045,0
0.04274003583773316,0.09536027052640222,0.07152375877644829,0.38392567591733556,0
0.08765235532244295,0.21303317990484658,0.15734928533966497,0.3124887966715098,0
0.03533482713049405,0.9186153208610934,0.08707425577605066,0.42069625048187514,0
0.038255803410066146,0.774764108553997,0.17320878854378688,0.26361666198375694,0
0.02232101182271943,0.05021280401277908,0.03918113310885765,0.4283883449593186,0
0.4082623055075649,0.5068198488145982,0.25082396034452775,0.0008397018052808342,1
0.11159562909366119,0.15045245221424516,0.12654510768910432,0.37244063217071904,0
0.3641365194280166,0.43605399369416,0.24294033619880606,0.057928565398009516,1
0.07880672477480767,0.2305328313823526,0.19149436824139732,0.26327295238151593,0
0.2829312542257551,0.5178946050460742,0.25176361118972057,0.0,1
0.5724280244008586,0.39698384446779494,0.23941914896842784,0.1276159629009787,1
0.4168950461652887,0.5883988677193668,0.23683006938894594,0.07325025222431099,1
0.438897917183686,0.6373802363170311,0.23116470143070855,0.10485384923779943,1
0.07785583494946663,0.1303853622983785,0.12480951522671668,0.34995177517628445,0
0.3168762035396163,0.5443452337971585,0.24811314306594864,0.06441942427337205,1
0.07746407890561784,0.08150586306949623,0.07886045653096126,0.40487880799892323,0
0.5060998413728743,0.4439752221466466,0.24159567293511536,0.029577829159687503,1
0.04297762396820318,0.042958639229229045,0.035580784526403994,0.44556729788491795,0
0.3766677354301866,0.39505070024511246,0.259119516956225,0.10768000637654229,1
0.013202549158977197,0.11868194631762086,0.08886025171471237,0.38875968325572685,0
0.0943356506954618,0.8875841244404854,0.09129488111747142,0.3759172657829156,0
0.02717576300128739,0.8229309717950902,0.15571189789141346,0.3404617820409363,0
0.5209226927013234,0.535833522145446,0.2628999841510177,0.029064806449149612,1
0.010278047269849221,0.8407071811817184,0.1294166666582024,0.3597668110821742,0
0.4425280959823046,0.5938198712914038,0.24479522150213232,0.08384719337563476,1
0.06227945477185979,0.04774222443981235,0.04245437695572553,0.45453577393825134,0
0.07270235620606749,0.7931888484976807,0.17320754775976244,0.2801523749243891,0
0.07402198215311066,0.007161482827564153,0.014651054041659641,0.4896721249205283,0
0.025383435103609645,0.18470685933779488,0.14419830011386137,0.31216761392810427,0
0.4832179389666618,0.4210799974719946,0.25120022799675196,0.08119739053419908,1
0.40567708743787556,0.5631265445037236,0.23745334097240192,0.06383786598438344,1
0.1103436754695399,0.9429170265776865,0.04447856861859624,0.4444687343674143,0
0.05659136067321525,0.7807719633508177,0.1814177375566383,0.2882577535534346,0
0.07819126969365524,0.24066303505685685,0.1868189015758373,0.2554865603217254,0
0.4958410693940143,0.4643301540835442,0.23621162616764882,0.016114281697278757,1
0.3971129338140862,0.5570226062566394,0.2377387221914377,0.007783012138841021,1
0.5363198539977041,0.4652057221894874,0.24032501521705507,0.05330772200056702,1
0.013122472002596761,0.18594066856322256,0.16416026310114526,0.3060728037691833,0
0.07761667924189163,0.8946751619230606,0.09302130625091024,0.4092185871137396,0
0.34255315430720074,0.6054274873235288,0.2344991728540742,0.1287535422682646,1
0.4206079479384911,0.6014986114133414,0.22375375529321986,0.08951111095426592,1
0.012948686066757137,0.08214804075701371,0.07377329725902629,0.42462362106071355,0
0.03895496687741333,0.12962953315242823,0.10511214193095282,0.375020667520721,0
0.49967137422768626,0.4987458417945617,0.2525721581513692,0.0,1
0.010749160475331485,0.7938277276286599,0.16398642103090125,0.315579867332639,0
0.0996140293569747,0.058515623143018725,0.04401229272925432,0.4565646582848711,0
0.2820872761909874,0.35422389898486717,0.22505805564210085,0.14097008491216786,1
0.3812845514210884,0.38595961020010483,0.23538193237762786,0.12212140693618594,1
0.08204818533857121,0.9867578492308569,0.007794365934794302,0.4964632559178209,0
0.02811829296576315,0.8742745609193423,0.10405239569303601,0.361306264740166,0
0.33867119413045693,0.6334842262464514,0.24319933996124826,0.14332409598318133,1
0.37212632300807463,0.4882018374964979,0.24934211472384193,0.009071545654188395,1
0.08878904539066595,0.7646547426533952,0.1884530870610064,0.24732008924018892,0
0.1104642277487553,0.23665968180373814,0.17725203958877636,0.30239920927625197,0
0.034981663001322404,0.8511291007787829,0.12862999694661598,0.31973563827821344,0
0.3874440778477295,0.6377072527918899,0.22915468814078233,0.13563551572377427,1
0.3448114547528799,0.5422478944070619,0.26352262374160673,0.06662313144100823,1
0.11613051880477458,0.834527730184033,0.1380373326717779,0.3154746655960436,0
0.06782370254133013,0.9837610490976827,0.009380293007525155,0.487170742711621,0
0.3948396293309163,0.5588468435413776,0.25164496989049256,0.07945845525385874,1
0.10051194810069243,0.012262472067471941,0.025709822779549547,0.48684335279733637,0
0.29672225607623254,0.44483039346409115,0.23299842249274816,0.06699659137107686,1
0.0010529706074301393,0.8794351642761156,0.10905867484663002,0.36765195651633675,0
0.007564038299971387,0.9955100218977455,0.010562206507793293,0.48887272466130594,0
0.49747382398733186,0.601999466973183,0.24898334489956817,0.0775366906849945,1
0.489238380168018,0.3885731782390635,0.2330001826237196,0.11154724447727032,1
0.08974707048312999,0.07750046319557632,0.08150017548521012,0.4254685424774447,0
0.10124308841256802,0.7702898122811788,0.18668950849122684,0.24427114366589758,0
0.5420725917279202,0.49109721438116194,0.250717167307164,0.040912686935059214,1
0.017435005435893793,0.9434091612514401,0.06861767496313229,0.4394004687175529,0
0.3376947318353052,0.4977101146103747,0.23382762267542226,0.0,1
0.39732767324446616,0.6446232135906893,0.2460024744659477,0.17552796784596303,1
0.04555517596952536,0.01043119821337582,0.0016774721996427114,0.4950369575816321,0
0.42473544111433525,0.4560646562613011,0.24118831494904647,0.09258807021913398,1
0.006135796572803662,0.005776713196870065,0.002079926010133595,0.4977585288681352,0
0.2483247035185494,0.37127966484013203,0.22903518820601354,0.0845653168322166,1
0.28863480289400173,0.3902045685351922,0.24439872272530813,0.13716806261545478,1
0.5517270371909344,0.5878520135820582,0.23881015875845524,0.10326805798181761,1
0.49608037718421866,0.3813440950261874,0.22975712192302217,0.12436702276462057,1
0.5476254066820703,0.5855049631511171,0.2541121658219096,0.06308851584070936,1
0.3264524183942365,0.5230808370034519,0.26315357118419136,0.0031007123522547447,1
0.2913353519787039,0.4098714847687816,0.22873514315116764,0.10599550170493957,1
0.06766705353951193,0.10580986037254661,0.0955379484104785,0.3861962098107336,0
0.08027419701127499,0.9104342612035058,0.08423389250804779,0.43464981613997566,0
0.04459531421260825,0.792858285294547,0.16323595762279838,0.3077654647903524,0
0.027621753464550924,0.7568219126626414,0.18660997778669788,0.27168457797113815,0
0.305809647109883,0.5124123262722315,0.2616508429362413,0.0579803660028161,1
0.057594779215597525,0.8397931626398251,0.14400612023746012,0.3562113330632072,0
0.40022891826259777,0.48222882408146844,0.23790890165372322,0.021845211881308547,1
0.05256381397613636,0.16344741270918073,0.14408890742426916,0.35507067082537364,0
0.5490296273879276,0.4020120785884264,0.24088358353688755,0.08136891908335284,1
0.3315129966921065,0.4226550336781303,0.22568211404479793,0.08255440130328733,1
0.5400311063518001,0.40256653163174816,0.2251042429214221,0.13710119306528606,1
0.346038773259258,0.3545794518938089,0.2243806860412064,0.11083856455755009,1
0.11985912714170979,0.04825904055358027,0.05042739031348928,0.4269583989683744,0
0.08090392499314328,0.9737276606411664,0.018745246393156986,0.4645297037880615,0
0.08553036024719178,0.16926017128692933,0.14088489048978076,0.33717361611467667,0
0.023499005862618928,0.05531749965647023,0.04869283975019621,0.43610096732412124,0
0.3710359649348819,0.6287782925593677,0.2369444877970201,0.13790072573441547,1
0.11480106444953889,0.1883191817828259,0.1531904884937209,0.30324772287330304,0
0.001404315217307115,0.12704622082171757,0.11483926204133407,0.36934277336056764,0
0.4668098010681728,0.5230572143398101,0.2646323054194238,0.035099580747659787,1
0.5028119563599943,0.5681507209298924,0.22671216395364496,0.05011870600918093,1
0.48313727904476916,0.5111827021004114,0.26021385506441735,0.04052413480127769,1
0.08192926075524493,0.815202106798194,0.15237605497614343,0.32452247139846174,0
0.3610175398304667,0.47417781741577664,0.2553039404967006,0.003093183811009273,1
0.026068016951092163,0.8483116161980094,0.13624957803972473,0.36211042173593116,0
0.01784391819570579,0.8654798233526594,0.10810478764132357,0.37737000340528876,0
0.038960265347215015,0.1556129686225863,0.11668545517626074,0.339970341536672,0
0.08305264773767006,0.9917789043428403,0.011673625154264147,0.487505360931076,0
0.07745621106218012,0.2131841864329829,0.16828870662584194,0.2748976647507562,0
0.28707848939365876,0.6041182480951699,0.24089280705729674,0.1089973120533399,1
0.06641819443011934,0.7626527101892934,0.17371782449801515,0.25448431318666703,0
0.3866310042173594,0.4961748681036353,0.25835020974562484,0.0,1
0.033228202768912515,0.01969551775097858,0.011170958580123942,0.4649111540687937,0
0.08960659220208744,0.12231805647440205,0.10553901415856798,0.35885431380281263,0
0.3276724503008061,0.5796538696973329,0.2336714066503574,0.08568970769372222,1
0.36844517150403006,0.43767468702181633,0.2548006540333665,0.02321141483176376,1
0.08511145125354001,0.23609942375253537,0.16336219066018093,0.22775533005614998,0
0.5378996642999425,0.4064123277766357,0.2328563414439726,0.0787379366679723,1
0.1169181164645297,0.01080342488749958,0.013326453992561316,0.46351949737532766,0
0.09562938788911557,0.9674398123919221,0.04338808420293622,0.45413889403185986,0
0.5378508926874694,0.6297511859292149,0.23159426284403603,0.16681940188721142,1
0.4627425438363828,0.512793390412273,0.24569101110786024,0.014397364663089302,1
0.05208916730363035,0.8804568685909613,0.1047209730847342,0.3526578336432848,0
0.3588772742896441,0.4690663934674757,0.24861827076146276,0.0,1
0.46955116365093974,0.5220313664369858,0.23159416789156712,0.013095896201187623,1
0.3593212893788936,0.5294547336626008,0.26678155672037296,0.08529891102079999,1
0.04458877302194401,0.8430915745571507,0.13025648617804833,0.3398785088298292,0
0.2972942746597075,0.40838715101146156,0.22899253756365212,0.07431206446155858,1
0.5190842512046937,0.48556071339568335,0.24126465684002998,0.0182650518070417,1
0.03865351151629657,0.08892184747359358,0.07062329121187236,0.42471381616309906,0
0.36645535778785887,0.5041123565645914,0.24996572329072872,0.0,1
0.46886730906752094,0.39014850889990793,0.23167074958087072,0.11015907072753418,1
0.011785066685863632,0.09537282331055683,0.10392424540874809,0.46268600925955,0
0.4001069880519492,0.5932805578017832,0.24006822162628919,0.10504546672081583,1
0.02189120225869364,0.880765227243263,0.1048347754753184,0.3795609496509685,0
0.5638346386400898,0.6085356863040552,0.2241448878513295,0.09297935255223769,1
0.03925098072019663,0.2088113869345006,0.1722742462564634,0.29080616946842525,0
0.50104504954891,0.46518466827889177,0.23824084812748997,0.03347072557718561,1
0.31811815379556546,0.45805719242337883,0.2638446023039193,0.044513827578042786,1
0.3175266729509211,0.5998680784661689,0.24165703034233094,0.07861792695596284,1
0.28934022486535343,0.41393141120752497,0.2300768037813674,0.11494388087394022,1
0.29685282320423173,0.5007893727890391,0.25793107055853093,0.0004586577840866092,1
0.552479765789996,0.43359393927098344,0.23984314302232015,0.05797609632221889,1
0.43346085827043757,0.5661248207277029,0.2722965603069292,0.06806793646942783,1
0.039421086520543575,0.9754354190101605,0.032230054548800194,0.470289201686467,0
0.5706633565857073,0.6420466907532191,0.22423351917334347,0.14959092825450948,1
0.09443481725748497,0.10392589457123225,0.11348061757599731,0.4359159935787168,0
0.3049669198624217,0.5591498762871051,0.24589725484325106,0.08170548129978308,1
0.4150762738428671,0.4259304617538826,0.24341600846584552,0.08401924339223055,1
0.0009237363545655341,0.8807068818277322,0.11035752457228579,0.39783171007366314,0
0.11628155562035998,0.9425076171753791,0.046845417018058666,0.45815027745945797,0
0.38148025179834955,0.38842872390986,0.2271037584114074,0.07224414430261997,1
0.012564618823490584,0.8297848788835483,0.13138605545304777,0.35111491206716916,0
0.11547139981654789,0.05814213526833281,0.02955724266858105,0.4421920124264267,0
0.4745602477100027,0.46096658769443744,0.23971245528903637,0.05264026386528907,1
0.2960904374562493,0.4006575390111185,0.2380938041642566,0.1354727852021217,1
0.042024231037556196,0.1252492091530489,0.11546686794753751,0.400968445380725,0
0.5260202506166948,0.5413322425536775,0.24826760731629544,0.02954680951789139,1
0.03524961619506732,0.030081664349383752,0.028685530593128863,0.4774210570941275,0
0.08087775267798608,0.21113909392804006,0.16989882742327672,0.2812627467411484,0
0.055626266796322286,0.9578837431117189,0.034382112295526124,0.4654968515389244,0
0.5699964457131008,0.4784552444951943,0.2410678863295541,0.0,1
0.07902077366308753,0.05754587283350038,0.051579116738997496,0.42434740381620256,0
0.5641511850530181,0.5932191395691238,0.24123746606799515,0.0706896770741926,1
0.5177785348865149,0.4070322949351183,0.24162381638607452,0.10440956063298015,1
0.02773684104118172,0.08258942217476525,0.07770973103966008,0.39163874365768286,0
0.2829482657709364,0.5604695796808827,0.22913167168032011,0.04214674934925587,1
0.03359850593449168,0.16422330866367116,0.13651416573986505,0.3275902870445951,0
0.5070367668707191,0.6180529914179954,0.24797434976499746,0.10168089088479385,1
0.4000938508518982,0.4349853210477732,0.259142295896386,0.08866599349344421,1
0.47866964749887786,0.55475351903486,0.23708914833689598,0.07316548388909634,1
0.43450169791291693,0.42498708391928636,0.2229250353955654,0.08566958209664965,1
0.07129912294555817,0.24165374806605355,0.1768743258055146,0.2746773422852584,0
0.07326449127680788,0.9524862522882257,0.04855997966777299,0.4384041373649816,0
0.0005248778739611204,0.8481902297311799,0.13543421864703173,0.3172891015830511,0
0.5637094441000847,0.3997323620489827,0.2443119988213004,0.11834633477274119,1
0.5183546633472246,0.5001872804211254,0.24820786017979,0.0018375344075891563,1
0.3723789824773573,0.35899207696180335,0.22073208653839554,0.1538932862283827,1
0.009032668920432462,0.08208801845267955,0.09031714353909684,0.41636182132439475,0
0.08745866161112945,0.811456783158304,0.14695779950671117,0.3406299336170573,0
0.28732806488219,0.5532025538244549,0.2297238387475756,0.03476949142888969,1
0.4357673712340615,0.41670839142445104,0.2288862685990498,0.09528879457226186,1
0.06950640422730693,0.2497112067961578,0.18834566449143691,0.23984049863629203,0
0.037171027591034474,0.9617893642507769,0.038931718615268875,0.434250131162059,0
0.058553749110847784,0.8956803689959447,0.0899828913505947,0.3914297484790709,0
0.057345959355838784,0.9118987794032538,0.07826842741074329,0.438438660073012,0
0.5343915079937771,0.4720427874070548,0.2613010851799134,0.0,1
0.06241079251270012,0.23996085668462963,0.18770398123091142,0.21067778822925648,0
0.02374255796131973,0.06317696492728123,0.0819265717212907,0.45563042884518473,0
0.4151112808774555,0.3790029348940159,0.2280044108098406,0.14571892861019287,1
0.4617990901813076,0.3892921228982522,0.22927525628637066,0.13570025520768111,1
0.46901037326273143,0.48081448939177635,0.23682250818270828,0.0,1
0.43081611702774375,0.5742828140528753,0.2477513372740276,0.069900803476698,1
0.538730239042347,0.36921305715943653,0.22892362226674068,0.1299575072805805,1
0.11534816446706267,0.7691507270895526,0.1580070249679837,0.2507984073074259,0
0.35585743547503335,0.5341910918975699,0.2301755182240707,0.05476417948668766,1
0.06972459890054922,0.9443432823026372,0.06254631317334984,0.426139308178079,0
0.4802780156690754,0.4481099484689716,0.25328142325060576,0.06591350637724634,1
0.04855865014855998,0.8890288853718032,0.0840202617660495,0.3814274460339542,0
0.10222035105142806,0.8638695378987777,0.11790844027200825,0.3337681004137017,0
0.00014443366908214905,0.7531644571210405,0.1739157143996524,0.26211838244894076,0
0.39752273516868347,0.3880472067651256,0.2425262276214681,0.09738734918674213,1
0.48879226182810936,0.6007940361536618,0.22783759820529656,0.09410401143684281,1
0.04186400661542127,0.0156803977253471,0.01603308609598078,0.5022480967128011,0
0.3427178121120538,0.4484538448392836,0.24666021766175394,0.0345187461544602,1
0.4634967026938042,0.39423617522784044,0.25592430146147177,0.11624303501369426,1
0.05314446073270686,0.9087561415354024,0.10296264979384179,0.4068099185213706,0
0.36927121493224463,0.5998982415659001,0.24031464724881657,0.11023113048461945,1
